date,gt,lq
2011-12-07 19:58:30,jboa42ujq/jboa42ujq_flc.fits,jboa42ujq/jboa42ujq_flt.fits
2011-12-08 03:57:26,jboa41xtq/jboa41xtq_flc.fits,jboa41xtq/jboa41xtq_flt.fits
2011-12-08 06:13:03,jbfa07yaq/jbfa07yaq_flc.fits,jbfa07yaq/jbfa07yaq_flt.fits
2011-12-08 06:47:30,jbfa07ykq/jbfa07ykq_flc.fits,jbfa07ykq/jbfa07ykq_flt.fits
2011-12-08 09:34:34,jbfa08zaq/jbfa08zaq_flc.fits,jbfa08zaq/jbfa08zaq_flt.fits
2011-12-08 09:59:02,jbfa08zhq/jbfa08zhq_flc.fits,jbfa08zhq/jbfa08zhq_flt.fits
2011-12-08 13:29:42,jboa40aeq/jboa40aeq_flc.fits,jboa40aeq/jboa40aeq_flt.fits
2011-12-08 14:49:16,jboa40alq/jboa40alq_flc.fits,jboa40alq/jboa40alq_flt.fits
2011-12-08 16:44:19,jboa39blq/jboa39blq_flc.fits,jboa39blq/jboa39blq_flt.fits
2011-12-09 05:08:18,jbfa13g2q/jbfa13g2q_flc.fits,jbfa13g2q/jbfa13g2q_flt.fits
2011-12-09 07:55:23,jbfa14gsq/jbfa14gsq_flc.fits,jbfa14gsq/jbfa14gsq_flt.fits
2011-12-09 08:03:53,jbfa14gvq/jbfa14gvq_flc.fits,jbfa14gvq/jbfa14gvq_flt.fits
2011-12-09 10:56:55,jbfa15hmq/jbfa15hmq_flc.fits,jbfa15hmq/jbfa15hmq_flt.fits
2011-12-09 11:31:22,jbfa15hwq/jbfa15hwq_flc.fits,jbfa15hwq/jbfa15hwq_flt.fits
2011-12-10 02:11:30,jboa34mxq/jboa34mxq_flc.fits,jboa34mxq/jboa34mxq_flt.fits
2011-12-10 02:25:00,jboa34n0q/jboa34n0q_flc.fits,jboa34n0q/jboa34n0q_flt.fits
2011-12-10 14:23:32,jbfb01qfq/jbfb01qfq_flc.fits,jbfb01qfq/jbfb01qfq_flt.fits
2011-12-10 14:39:30,jbfb01qjq/jbfb01qjq_flc.fits,jbfb01qjq/jbfb01qjq_flt.fits
2011-12-11 06:01:52,jbfb03upq/jbfb03upq_flc.fits,jbfb03upq/jbfb03upq_flt.fits
2011-12-11 14:43:18,jboa28wvq/jboa28wvq_flc.fits,jboa28wvq/jboa28wvq_flt.fits
2011-12-11 16:30:29,jboa27x6q/jboa27x6q_flc.fits,jboa27x6q/jboa27x6q_flt.fits
2011-12-11 16:43:59,jboa27x9q/jboa27x9q_flc.fits,jboa27x9q/jboa27x9q_flt.fits
2011-12-11 22:53:38,jboa25ytq/jboa25ytq_flc.fits,jboa25ytq/jboa25ytq_flt.fits
2011-12-12 02:05:12,jboa24aaq/jboa24aaq_flc.fits,jboa24aaq/jboa24aaq_flt.fits
2011-12-12 14:26:40,jboa22enq/jboa22enq_flc.fits,jboa22enq/jboa22enq_flt.fits
2011-12-12 14:40:10,jboa22eqq/jboa22eqq_flc.fits,jboa22eqq/jboa22eqq_flt.fits
2011-12-12 16:27:19,jboa21f6q/jboa21f6q_flc.fits,jboa21f6q/jboa21f6q_flt.fits
2011-12-12 19:38:55,jboa19g8q/jboa19g8q_flc.fits,jboa19g8q/jboa19g8q_flt.fits
2011-12-12 21:28:11,jboa18guq/jboa18guq_flc.fits,jboa18guq/jboa18guq_flt.fits
2011-12-12 22:50:29,jboa17h5q/jboa17h5q_flc.fits,jboa17h5q/jboa17h5q_flt.fits
2011-12-13 03:37:16,jboa14jjq/jboa14jjq_flc.fits,jboa14jjq/jboa14jjq_flt.fits
2011-12-13 03:50:46,jboa14jmq/jboa14jmq_flc.fits,jboa14jmq/jboa14jmq_flt.fits
2011-12-13 18:00:03,jboa11n1q/jboa11n1q_flc.fits,jboa11n1q/jboa11n1q_flt.fits
2011-12-13 18:13:33,jboa11n4q/jboa11n4q_flc.fits,jboa11n4q/jboa11n4q_flt.fits
2011-12-13 19:35:49,jboa10nfq/jboa10nfq_flc.fits,jboa10nfq/jboa10nfq_flt.fits
2011-12-13 21:53:39,jbfb09ntq/jbfb09ntq_flc.fits,jbfb09ntq/jbfb09ntq_flt.fits
2011-12-13 22:03:38,jbfb09nwq/jbfb09nwq_flc.fits,jbfb09nwq/jbfb09nwq_flt.fits
2011-12-13 22:28:06,jbfb09o3q/jbfb09o3q_flc.fits,jbfb09o3q/jbfb09o3q_flt.fits
2011-12-14 01:22:49,jbfb13p8q/jbfb13p8q_flc.fits,jbfb13p8q/jbfb13p8q_flt.fits
2011-12-14 11:14:18,jbfb14ryq/jbfb14ryq_flc.fits,jbfb14ryq/jbfb14ryq_flt.fits
2011-12-14 18:10:29,jboa09ulq/jboa09ulq_flc.fits,jboa09ulq/jboa09ulq_flt.fits
2011-12-14 19:32:47,jboa08uwq/jboa08uwq_flc.fits,jboa08uwq/jboa08uwq_flt.fits
2011-12-15 16:33:36,jbt7b0zyq/jbt7b0zyq_flc.fits,jbt7b0zyq/jbt7b0zyq_flt.fits
2011-12-16 15:28:09,jbhm24f7q/jbhm24f7q_flc.fits,jbhm24f7q/jbhm24f7q_flt.fits
2011-12-17 07:28:08,jbf802j0q/jbf802j0q_flc.fits,jbf802j0q/jbf802j0q_flt.fits
2011-12-17 07:36:38,jbf802j3q/jbf802j3q_flc.fits,jbf802j3q/jbf802j3q_flt.fits
2011-12-17 14:10:39,jbiv02kvq/jbiv02kvq_flc.fits,jbiv02kvq/jbiv02kvq_flt.fits
2011-12-17 18:28:34,jbf807lsq/jbf807lsq_flc.fits,jbf807lsq/jbf807lsq_flt.fits
2011-12-17 21:40:05,jbf808mpq/jbf808mpq_flc.fits,jbf808mpq/jbf808mpq_flt.fits
2011-12-17 21:50:04,jbf808msq/jbf808msq_flc.fits,jbf808msq/jbf808msq_flt.fits
2011-12-17 21:58:34,jbf808mvq/jbf808mvq_flc.fits,jbf808mvq/jbf808mvq_flt.fits
2011-12-18 01:03:43,jbf809ntq/jbf809ntq_flc.fits,jbf809ntq/jbf809ntq_flt.fits
2011-12-18 05:46:57,jbf813opq/jbf813opq_flc.fits,jbf813opq/jbf813opq_flt.fits
2011-12-18 05:56:56,jbf813osq/jbf813osq_flc.fits,jbf813osq/jbf813osq_flt.fits
2011-12-18 07:09:11,jbf813ozq/jbf813ozq_flc.fits,jbf813ozq/jbf813ozq_flt.fits
2011-12-18 10:26:14,jbf814ppq/jbf814ppq_flc.fits,jbf814ppq/jbf814ppq_flt.fits
2011-12-18 10:44:43,jbf814pvq/jbf814pvq_flc.fits,jbf814pvq/jbf814pvq_flt.fits
2011-12-18 13:37:47,jbf815qmq/jbf815qmq_flc.fits,jbf815qmq/jbf815qmq_flt.fits
2011-12-18 14:12:14,jbf815qwq/jbf815qwq_flc.fits,jbf815qwq/jbf815qwq_flt.fits
2011-12-19 07:45:44,jbfi07dqq/jbfi07dqq_flc.fits,jbfi07dqq/jbfi07dqq_flt.fits
2011-12-19 13:44:20,jbfi09f9q/jbfi09f9q_flc.fits,jbfi09f9q/jbfi09f9q_flt.fits
2011-12-19 17:32:05,jbqg04g7q/jbqg04g7q_flc.fits,jbqg04g7q/jbqg04g7q_flt.fits
2011-12-20 01:01:19,jbfi13iqq/jbfi13iqq_flc.fits,jbfi13iqq/jbfi13iqq_flt.fits
2011-12-20 13:38:13,jbt197lnq/jbt197lnq_flc.fits,jbt197lnq/jbt197lnq_flt.fits
2011-12-21 05:22:56,jbfg07pjq/jbfg07pjq_flc.fits,jbfg07pjq/jbfg07pjq_flt.fits
2011-12-21 05:31:26,jbfg07pmq/jbfg07pmq_flc.fits,jbfg07pmq/jbfg07pmq_flt.fits
2011-12-21 05:47:24,jbfg07pqq/jbfg07pqq_flc.fits,jbfg07pqq/jbfg07pqq_flt.fits
2011-12-21 12:01:22,jbhm17req/jbhm17req_flc.fits,jbhm17req/jbhm17req_flt.fits
2011-12-21 15:12:56,jbhm28s8q/jbhm28s8q_flc.fits,jbhm28s8q/jbhm28s8q_flt.fits
2011-12-21 15:35:45,jbhm28sfq/jbhm28sfq_flc.fits,jbhm28sfq/jbhm28sfq_flt.fits
2011-12-22 05:43:51,jbfg08xrq/jbfg08xrq_flc.fits,jbfg08xrq/jbfg08xrq_flt.fits
2011-12-22 08:55:12,jbfg09ykq/jbfg09ykq_flc.fits,jbfg09ykq/jbfg09ykq_flt.fits
2011-12-22 11:48:17,jbfg13zbq/jbfg13zbq_flc.fits,jbfg13zbq/jbfg13zbq_flt.fits
2011-12-22 14:59:48,jbfg14a9q/jbfg14a9q_flc.fits,jbfg14a9q/jbfg14a9q_flt.fits
2011-12-22 15:18:17,jbfg14afq/jbfg14afq_flc.fits,jbfg14afq/jbfg14afq_flt.fits
2011-12-22 19:47:06,jbfg15biq/jbfg15biq_flc.fits,jbfg15biq/jbfg15biq_flt.fits
2011-12-22 20:21:33,jbfg15bsq/jbfg15bsq_flc.fits,jbfg15bsq/jbfg15bsq_flt.fits
2011-12-23 02:27:09,jbfi02ewq/jbfi02ewq_flc.fits,jbfi02ewq/jbfi02ewq_flt.fits
2011-12-23 03:40:02,jbfi02f0q/jbfi02f0q_flc.fits,jbfi02f0q/jbfi02f0q_flt.fits
2011-12-23 21:42:36,jbev8nizq/jbev8nizq_flc.fits,jbev8nizq/jbev8nizq_flt.fits
2011-12-25 05:46:45,jbfi08tfq/jbfi08tfq_flc.fits,jbfi08tfq/jbfi08tfq_flt.fits
2011-12-25 12:14:42,jbpj01v3q/jbpj01v3q_flc.fits,jbpj01v3q/jbpj01v3q_flt.fits
2011-12-26 18:13:44,jbev8ifiq/jbev8ifiq_flc.fits,jbev8ifiq/jbev8ifiq_flt.fits
2011-12-26 18:21:47,jbev8iflq/jbev8iflq_flc.fits,jbev8iflq/jbev8iflq_flt.fits
2011-12-26 18:50:38,jbev8ifwq/jbev8ifwq_flc.fits,jbev8ifwq/jbev8ifwq_flt.fits
2011-12-26 19:49:31,jbev8hg1q/jbev8hg1q_flc.fits,jbev8hg1q/jbev8hg1q_flt.fits
2011-12-26 20:16:24,jbev8hgcq/jbev8hgcq_flc.fits,jbev8hgcq/jbev8hgcq_flt.fits
2011-12-26 22:03:02,jbrv11gkq/jbrv11gkq_flc.fits,jbrv11gkq/jbrv11gkq_flt.fits
2011-12-27 10:10:56,jbev8gjeq/jbev8gjeq_flc.fits,jbev8gjeq/jbev8gjeq_flt.fits
2011-12-27 11:47:17,jbev8lk2q/jbev8lk2q_flc.fits,jbev8lk2q/jbev8lk2q_flt.fits
2011-12-27 12:04:45,jbev8lk9q/jbev8lk9q_flc.fits,jbev8lk9q/jbev8lk9q_flt.fits
2011-12-27 12:14:10,jbev8lkdq/jbev8lkdq_flc.fits,jbev8lkdq/jbev8lkdq_flt.fits
2011-12-28 05:16:53,jbev8knzq/jbev8knzq_flc.fits,jbev8knzq/jbev8knzq_flt.fits
2011-12-28 05:26:18,jbev8ko3q/jbev8ko3q_flc.fits,jbev8ko3q/jbev8ko3q_flt.fits
2011-12-28 13:42:13,jbjl04qmq/jbjl04qmq_flc.fits,jbjl04qmq/jbjl04qmq_flt.fits
2011-12-28 14:07:49,jbjl04qqq/jbjl04qqq_flc.fits,jbjl04qqq/jbjl04qqq_flt.fits
2011-12-28 15:20:08,jbt199qwq/jbt199qwq_flc.fits,jbt199qwq/jbt199qwq_flt.fits
2011-12-28 16:48:11,jbev8jreq/jbev8jreq_flc.fits,jbev8jreq/jbev8jreq_flt.fits
2011-12-28 16:57:36,jbev8jriq/jbev8jriq_flc.fits,jbev8jriq/jbev8jriq_flt.fits
2011-12-28 18:57:42,jbjl03rsq/jbjl03rsq_flc.fits,jbjl03rsq/jbjl03rsq_flt.fits
2011-12-28 23:34:45,jbev8osgq/jbev8osgq_flc.fits,jbev8osgq/jbev8osgq_flt.fits
2011-12-29 02:02:46,jbev8otjq/jbev8otjq_flc.fits,jbev8otjq/jbev8otjq_flt.fits
2011-12-29 11:40:04,jbev8mvlq/jbev8mvlq_flc.fits,jbev8mvlq/jbev8mvlq_flt.fits
2011-12-29 11:57:32,jbev8mvsq/jbev8mvsq_flc.fits,jbev8mvsq/jbev8mvsq_flt.fits
2011-12-29 23:37:25,jboa07ycq/jboa07ycq_flc.fits,jboa07ycq/jboa07ycq_flt.fits
2011-12-30 05:15:05,jbfg02adq/jbfg02adq_flc.fits,jbfg02adq/jbfg02adq_flt.fits
2011-12-30 08:10:21,jbfa19b4q/jbfa19b4q_flc.fits,jbfa19b4q/jbfa19b4q_flt.fits
2011-12-30 08:44:48,jbfa19beq/jbfa19beq_flc.fits,jbfa19beq/jbfa19beq_flt.fits
2011-12-31 17:41:52,jbfe01k0q/jbfe01k0q_flc.fits,jbfe01k0q/jbfe01k0q_flt.fits
2011-12-31 17:51:51,jbfe01k3q/jbfe01k3q_flc.fits,jbfe01k3q/jbfe01k3q_flt.fits
2011-12-31 18:00:21,jbfe01k6q/jbfe01k6q_flc.fits,jbfe01k6q/jbfe01k6q_flt.fits
2011-12-31 22:31:30,jbfi15kzq/jbfi15kzq_flc.fits,jbfi15kzq/jbfi15kzq_flt.fits
2012-01-03 05:02:03,jbfg03kzq/jbfg03kzq_flc.fits,jbfg03kzq/jbfg03kzq_flt.fits
2012-01-03 05:18:01,jbfg03l3q/jbfg03l3q_flc.fits,jbfg03l3q/jbfg03l3q_flt.fits
2012-01-03 07:59:35,jbf754lqq/jbf754lqq_flc.fits,jbf754lqq/jbf754lqq_flt.fits
2012-01-04 02:57:42,jbfi01r1q/jbfi01r1q_flc.fits,jbfi01r1q/jbfi01r1q_flt.fits
2012-01-04 03:06:12,jbfi01r4q/jbfi01r4q_flc.fits,jbfi01r4q/jbfi01r4q_flt.fits
2012-01-04 21:27:48,jbke20u6q/jbke20u6q_flc.fits,jbke20u6q/jbke20u6q_flt.fits
2012-01-05 18:13:19,jbke15y1q/jbke15y1q_flc.fits,jbke15y1q/jbke15y1q_flt.fits
2012-01-05 18:24:01,jbke15y3q/jbke15y3q_flc.fits,jbke15y3q/jbke15y3q_flt.fits
2012-01-05 19:36:56,jbke15y5q/jbke15y5q_flc.fits,jbke15y5q/jbke15y5q_flt.fits
2012-01-06 01:48:34,jbfe02zzq/jbfe02zzq_flc.fits,jbfe02zzq/jbfe02zzq_flt.fits
2012-01-06 03:00:10,jbfe02a7q/jbfe02a7q_flc.fits,jbfe02a7q/jbfe02a7q_flt.fits
2012-01-06 03:16:08,jbfe02abq/jbfe02abq_flc.fits,jbfe02abq/jbfe02abq_flt.fits
2012-01-06 06:18:49,jbfe03b2q/jbfe03b2q_flc.fits,jbfe03b2q/jbfe03b2q_flt.fits
2012-01-06 06:28:48,jbfe03b5q/jbfe03b5q_flc.fits,jbfe03b5q/jbfe03b5q_flt.fits
2012-01-06 09:40:44,jbfe07c6q/jbfe07c6q_flc.fits,jbfe07c6q/jbfe07c6q_flt.fits
2012-01-06 10:05:12,jbfe07cdq/jbfe07cdq_flc.fits,jbfe07cdq/jbfe07cdq_flt.fits
2012-01-07 01:19:23,jbfe08f5q/jbfe08f5q_flc.fits,jbfe08f5q/jbfe08f5q_flt.fits
2012-01-07 01:29:22,jbfe08f9q/jbfe08f9q_flc.fits,jbfe08f9q/jbfe08f9q_flt.fits
2012-01-07 21:36:33,jbt7a3k7q/jbt7a3k7q_flc.fits,jbt7a3k7q/jbt7a3k7q_flt.fits
2012-01-08 06:55:37,jbfe14nfq/jbfe14nfq_flc.fits,jbfe14nfq/jbfe14nfq_flt.fits
2012-01-08 14:27:44,jbfe15pdq/jbfe15pdq_flc.fits,jbfe15pdq/jbfe15pdq_flt.fits
2012-01-08 14:36:14,jbfe15pgq/jbfe15pgq_flc.fits,jbfe15pgq/jbfe15pgq_flt.fits
2012-01-09 06:17:59,jbfh01b3q/jbfh01b3q_flc.fits,jbfh01b3q/jbfh01b3q_flt.fits
2012-01-09 09:29:57,jbfh02d1q/jbfh02d1q_flc.fits,jbfh02d1q/jbfh02d1q_flt.fits
2012-01-09 09:48:26,jbfh02d7q/jbfh02d7q_flc.fits,jbfh02d7q/jbfh02d7q_flt.fits
2012-01-09 10:04:24,jbfh02dcq/jbfh02dcq_flc.fits,jbfh02dcq/jbfh02dcq_flt.fits
2012-01-09 23:53:48,jbfh03fxq/jbfh03fxq_flc.fits,jbfh03fxq/jbfh03fxq_flt.fits
2012-01-10 00:23:51,jbfh03g3q/jbfh03g3q_flc.fits,jbfh03g3q/jbfh03g3q_flt.fits
2012-01-10 01:25:01,jbfh03gfq/jbfh03gfq_flc.fits,jbfh03gfq/jbfh03gfq_flt.fits
2012-01-10 08:03:30,jbfh08izq/jbfh08izq_flc.fits,jbfh08izq/jbfh08izq_flt.fits
2012-01-10 08:27:58,jbfh08j6q/jbfh08j6q_flc.fits,jbfh08j6q/jbfh08j6q_flt.fits
2012-01-10 11:23:51,jbfh09k5q/jbfh09k5q_flc.fits,jbfh09k5q/jbfh09k5q_flt.fits
2012-01-10 14:17:04,jbfh13kyq/jbfh13kyq_flc.fits,jbfh13kyq/jbfh13kyq_flt.fits
2012-01-10 14:27:03,jbfh13l2q/jbfh13l2q_flc.fits,jbfh13l2q/jbfh13l2q_flt.fits
2012-01-10 22:08:44,jbfh14mcq/jbfh14mcq_flc.fits,jbfh14mcq/jbfh14mcq_flt.fits
2012-01-10 23:32:09,jbfh14mjq/jbfh14mjq_flc.fits,jbfh14mjq/jbfh14mjq_flt.fits
2012-01-11 06:53:32,jbfh15r0q/jbfh15r0q_flc.fits,jbfh15r0q/jbfh15r0q_flt.fits
2012-01-11 07:40:17,jbfh15r7q/jbfh15r7q_flc.fits,jbfh15r7q/jbfh15r7q_flt.fits
2012-01-11 07:56:15,jbfh15rbq/jbfh15rbq_flc.fits,jbfh15rbq/jbfh15rbq_flt.fits
2012-01-11 20:19:23,jbfj01ttq/jbfj01ttq_flc.fits,jbfj01ttq/jbfj01ttq_flt.fits
2012-01-11 20:57:23,jbfj01twq/jbfj01twq_flc.fits,jbfj01twq/jbfj01twq_flt.fits
2012-01-12 01:51:52,jbfj02v6q/jbfj02v6q_flc.fits,jbfj02v6q/jbfj02v6q_flt.fits
2012-01-12 05:16:03,jbfj03wlq/jbfj03wlq_flc.fits,jbfj03wlq/jbfj03wlq_flt.fits
2012-01-12 09:25:43,jbfj07xmq/jbfj07xmq_flc.fits,jbfj07xmq/jbfj07xmq_flt.fits
2012-01-12 12:55:50,jbfj08yqq/jbfj08yqq_flc.fits,jbfj08yqq/jbfj08yqq_flt.fits
2012-01-12 17:32:26,jbfj09zrq/jbfj09zrq_flc.fits,jbfj09zrq/jbfj09zrq_flt.fits
2012-01-12 22:41:31,jbfj13alq/jbfj13alq_flc.fits,jbfj13alq/jbfj13alq_flt.fits
2012-01-12 23:29:58,jbfj13apq/jbfj13apq_flc.fits,jbfj13apq/jbfj13apq_flt.fits
2012-01-13 02:59:29,jbfj14boq/jbfj14boq_flc.fits,jbfj14boq/jbfj14boq_flt.fits
2012-01-13 03:09:28,jbfj14brq/jbfj14brq_flc.fits,jbfj14brq/jbfj14brq_flt.fits
2012-01-13 03:17:58,jbfj14buq/jbfj14buq_flc.fits,jbfj14buq/jbfj14buq_flt.fits
2012-01-13 03:33:56,jbfj14byq/jbfj14byq_flc.fits,jbfj14byq/jbfj14byq_flt.fits
2012-01-13 06:11:03,jbfj15cpq/jbfj15cpq_flc.fits,jbfj15cpq/jbfj15cpq_flt.fits
2012-01-13 06:29:32,jbfj15cvq/jbfj15cvq_flc.fits,jbfj15cvq/jbfj15cvq_flt.fits
2012-01-13 14:06:49,jbhm08fgq/jbhm08fgq_flc.fits,jbhm08fgq/jbhm08fgq_flt.fits
2012-01-13 15:48:19,jbhm08fnq/jbhm08fnq_flc.fits,jbhm08fnq/jbhm08fnq_flt.fits
2012-01-13 19:18:23,jbfh19g6q/jbfh19g6q_flc.fits,jbfh19g6q/jbfh19g6q_flt.fits
2012-01-13 19:32:41,jbfh19gaq/jbfh19gaq_flc.fits,jbfh19gaq/jbfh19gaq_flt.fits
2012-01-14 04:45:10,jbhm09iqq/jbhm09iqq_flc.fits,jbhm09iqq/jbhm09iqq_flt.fits
2012-01-14 07:31:40,jbhm16jhq/jbhm16jhq_flc.fits,jbhm16jhq/jbhm16jhq_flt.fits
2012-01-14 07:56:44,jbhm16joq/jbhm16joq_flc.fits,jbhm16joq/jbhm16joq_flt.fits
2012-01-14 09:11:27,jbhm10jzq/jbhm10jzq_flc.fits,jbhm10jzq/jbhm10jzq_flt.fits
2012-01-14 11:08:20,jbhm10kmq/jbhm10kmq_flc.fits,jbhm10kmq/jbhm10kmq_flt.fits
2012-01-14 12:22:41,jbhm20ktq/jbhm20ktq_flc.fits,jbhm20ktq/jbhm20ktq_flt.fits
2012-01-14 12:45:30,jbhm20l0q/jbhm20l0q_flc.fits,jbhm20l0q/jbhm20l0q_flt.fits
2012-01-14 17:35:49,jbwjwflkq/jbwjwflkq_flc.fits,jbwjwflkq/jbwjwflkq_flt.fits
2012-01-14 19:06:15,jbwjwflqq/jbwjwflqq_flc.fits,jbwjwflqq/jbwjwflqq_flt.fits
2012-01-15 00:06:23,jbpb62mmq/jbpb62mmq_flc.fits,jbpb62mmq/jbpb62mmq_flt.fits
2012-01-15 08:28:02,jbpb64oiq/jbpb64oiq_flc.fits,jbpb64oiq/jbpb64oiq_flt.fits
2012-01-16 18:01:11,jbpb68edq/jbpb68edq_flc.fits,jbpb68edq/jbpb68edq_flt.fits
2012-01-18 17:54:07,jbpb66qxq/jbpb66qxq_flc.fits,jbpb66qxq/jbpb66qxq_flt.fits
2012-01-19 10:54:23,jbfe09tqq/jbfe09tqq_flc.fits,jbfe09tqq/jbfe09tqq_flt.fits
2012-01-19 18:51:54,jbvs06vpq/jbvs06vpq_flc.fits,jbvs06vpq/jbvs06vpq_flt.fits
2012-01-19 19:04:51,jbvs06vqq/jbvs06vqq_flc.fits,jbvs06vqq/jbvs06vqq_flt.fits
2012-01-19 19:17:54,jbvs06vsq/jbvs06vsq_flc.fits,jbvs06vsq/jbvs06vsq_flt.fits
2012-01-19 20:25:15,jbvs06vuq/jbvs06vuq_flc.fits,jbvs06vuq/jbvs06vuq_flt.fits
2012-01-20 08:51:36,jbhm15zaq/jbhm15zaq_flc.fits,jbhm15zaq/jbhm15zaq_flt.fits
2012-01-20 10:48:40,jbhm15zvq/jbhm15zvq_flc.fits,jbhm15zvq/jbhm15zvq_flt.fits
2012-01-20 12:27:32,jbhm21a3q/jbhm21a3q_flc.fits,jbhm21a3q/jbhm21a3q_flt.fits
2012-01-21 17:00:37,jbhy24edq/jbhy24edq_flc.fits,jbhy24edq/jbhy24edq_flt.fits
2012-01-22 05:58:42,jbhj09gwq/jbhj09gwq_flc.fits,jbhj09gwq/jbhj09gwq_flt.fits
2012-01-22 07:31:02,jbhj09haq/jbhj09haq_flc.fits,jbhj09haq/jbhj09haq_flt.fits
2012-01-22 10:42:38,jbhj11i2q/jbhj11i2q_flc.fits,jbhj11i2q/jbhj11i2q_flt.fits
2012-01-22 21:36:21,jbvs05jvq/jbvs05jvq_flc.fits,jbvs05jvq/jbvs05jvq_flt.fits
2012-01-22 22:02:21,jbvs05jzq/jbvs05jzq_flc.fits,jbvs05jzq/jbvs05jzq_flt.fits
2012-01-23 04:40:06,jboa94b0q/jboa94b0q_flc.fits,jboa94b0q/jboa94b0q_flt.fits
2012-01-23 04:50:16,jboa94b4q/jboa94b4q_flc.fits,jboa94b4q/jboa94b4q_flt.fits
2012-01-23 11:04:15,jboa93diq/jboa93diq_flc.fits,jboa93diq/jboa93diq_flt.fits
2012-01-23 14:25:03,jboa92ecq/jboa92ecq_flc.fits,jboa92ecq/jboa92ecq_flt.fits
2012-01-23 16:00:52,jboa91evq/jboa91evq_flc.fits,jboa91evq/jboa91evq_flt.fits
2012-01-23 17:26:28,jboa90faq/jboa90faq_flc.fits,jboa90faq/jboa90faq_flt.fits
2012-01-23 19:11:51,jboa89fxq/jboa89fxq_flc.fits,jboa89fxq/jboa89fxq_flt.fits
2012-01-24 08:41:56,jbhj29nbq/jbhj29nbq_flc.fits,jbhj29nbq/jbhj29nbq_flt.fits
2012-01-24 09:04:45,jbhj29njq/jbhj29njq_flc.fits,jbhj29njq/jbhj29njq_flt.fits
2012-01-24 10:36:08,jbhj29nyq/jbhj29nyq_flc.fits,jbhj29nyq/jbhj29nyq_flt.fits
2012-01-24 13:51:52,jboa87olq/jboa87olq_flc.fits,jboa87olq/jboa87olq_flt.fits
2012-01-24 15:37:57,jboa86oxq/jboa86oxq_flc.fits,jboa86oxq/jboa86oxq_flt.fits
2012-01-24 17:22:46,jboa85pgq/jboa85pgq_flc.fits,jboa85pgq/jboa85pgq_flt.fits
2012-01-24 17:43:47,jboa85pnq/jboa85pnq_flc.fits,jboa85pnq/jboa85pnq_flt.fits
2012-01-25 00:08:03,jboa84r4q/jboa84r4q_flc.fits,jboa84r4q/jboa84r4q_flt.fits
2012-01-25 01:22:19,jboa83rqq/jboa83rqq_flc.fits,jboa83rqq/jboa83rqq_flt.fits
2012-01-25 08:56:38,jbvs08v7q/jbvs08v7q_flc.fits,jbvs08v7q/jbvs08v7q_flt.fits
2012-01-25 12:43:02,jboa82w7q/jboa82w7q_flc.fits,jboa82w7q/jboa82w7q_flt.fits
2012-01-25 15:34:02,jboa81wmq/jboa81wmq_flc.fits,jboa81wmq/jboa81wmq_flt.fits
2012-01-25 22:23:33,jboa77yjq/jboa77yjq_flc.fits,jboa77yjq/jboa77yjq_flt.fits
2012-01-26 02:45:07,jbrv14ajq/jbrv14ajq_flc.fits,jbrv14ajq/jbrv14ajq_flt.fits
2012-01-26 07:38:26,jboa75bcq/jboa75bcq_flc.fits,jboa75bcq/jboa75bcq_flt.fits
2012-01-26 10:33:53,jboa74bxq/jboa74bxq_flc.fits,jboa74bxq/jboa74bxq_flt.fits
2012-01-26 12:39:48,jboa73cdq/jboa73cdq_flc.fits,jboa73cdq/jboa73cdq_flt.fits
2012-01-26 15:30:51,jboa72csq/jboa72csq_flc.fits,jboa72csq/jboa72csq_flt.fits
2012-01-26 15:46:01,jboa72cwq/jboa72cwq_flc.fits,jboa72cwq/jboa72cwq_flt.fits
2012-01-26 17:17:50,jboa71d7q/jboa71d7q_flc.fits,jboa71d7q/jboa71d7q_flt.fits
2012-01-27 07:20:01,jboa69gtq/jboa69gtq_flc.fits,jboa69gtq/jboa69gtq_flt.fits
2012-01-27 10:41:00,jboa68h8q/jboa68h8q_flc.fits,jboa68h8q/jboa68h8q_flt.fits
2012-01-27 12:37:22,jboa67hnq/jboa67hnq_flc.fits,jboa67hnq/jboa67hnq_flt.fits
2012-01-28 08:20:58,jbhm18o6q/jbhm18o6q_flc.fits,jbhm18o6q/jbhm18o6q_flt.fits
2012-01-28 08:46:02,jbhm18odq/jbhm18odq_flc.fits,jbhm18odq/jbhm18odq_flt.fits
2012-01-28 14:14:51,jboa66poq/jboa66poq_flc.fits,jboa66poq/jboa66poq_flt.fits
2012-01-28 17:26:26,jboa64qiq/jboa64qiq_flc.fits,jboa64qiq/jboa64qiq_flt.fits
2012-01-28 19:02:13,jboa63qxq/jboa63qxq_flc.fits,jboa63qxq/jboa63qxq_flt.fits
2012-01-29 08:21:08,jbhj33tvq/jbhj33tvq_flc.fits,jbhj33tvq/jbhj33tvq_flt.fits
2012-01-29 10:47:59,jboa61uvq/jboa61uvq_flc.fits,jboa61uvq/jboa61uvq_flt.fits
2012-01-30 08:28:28,jbhj30byq/jbhj30byq_flc.fits,jbhj30byq/jbhj30byq_flt.fits
2012-01-30 10:19:42,jbhj30cjq/jbhj30cjq_flc.fits,jbhj30cjq/jbhj30cjq_flt.fits
2012-01-30 12:13:05,jbpj02dfq/jbpj02dfq_flc.fits,jbpj02dfq/jbpj02dfq_flt.fits
